UniversalMessageId,Message,Day
TWITTER_8_1297861518776848386,"""If [D's] FIGHT to protect, safeguard, and promote all illegal immigrants as 'rightful' U.S. citizens...WHY THEN WOULD THEY FIGHT TO BLOCK THEM FROM BEING 'COUNTED' AS PART OF THE U.S. CENSUS?"" (. pub)",2020-08-24
TWITTER_7_1297861074637795328,Census takers are reporting that houses with cars outside never answer the door...good luck.So illegal expoloitation of school services is not prosecuted and poor kids are disadvantaged by your complicity in illegal immigration.,2020-08-24
TWITTER_7_1297844139099389952,What about Chinas? What about the election interference from the millions of illegal aliens that the DemocRATs want to count on the census as to increase the electoral votes in places like California and New York? You need interference to win. And thats sad.,2020-08-24
TWITTER_7_1297825290144677888,The census has been shittenef because trump wants no homeless or illegals counted. is destroying us and Alaska and you and day and do NOTHING.,2020-08-24
TWITTER_7_1297749796757753856,"Trump won the popular vote in more states than Hillary did. Its the STATES who elect the president, state by state. It doesnt matter if Hillary won California by million votes or vote. Democrats cheated to get those electoral votes anyway....using illegals to jack up census",2020-08-24
TWITTER_2_1298100567101800450,The undercounting in the will give trump bull shit numbers to compare voting numbers against to claim illegal voting...sad really....,2020-08-24
TWITTER_4_1298080013053579265,"speaks more about getting illegal immigrants to fill out the census, than doing things that would help businesses affected by COVID.",2020-08-24
TWITTER_7_1298073356143669249,"Joseph &Mary were fleeing nothing. They were returning home to be counted in the mandatory Census. It's in Luke they weren't illegally fleeing anywhere. Stop telling people they aren't Christians, when you've obviously never read the Bible.",2020-08-24
TWITTER_7_1298049575450746881,"Sanctuary cities are in control not by Trump but by left progressive Democrats.Cities have pushed back on ICE, census, conviction of illegals.Early prison release, No money, no bail, free to walkNo to National Guard.Defund Police is all Democrat.",2020-08-24
TWITTER_7_1298048284615794688,Correct. They harvest census forms much like they do election ballots by targeting uneducated and non-speaking illegals. Another way they protect them via sanctuary status.,2020-08-24
TWITTER_7_1298047771895828481,Is it illegal to refuse to take the census?,2020-08-24
TWITTER_8_1298039427520847872,"The Census in California is a Scam! when Americans applied to be census workers, they were denied jobs, instead hiring who? Illegal aliens and other latinos who have a motive since they collect percent of the American benefits like welfare, medicaid, foodstamps, hud housing",2020-08-24
TWITTER_7_1298028737410277379,When the census can be filled out by illegal aliens than the resources that the county needs are not gonna go to those who are American citizen census does not ask for your citizenship,2020-08-24
TWITTER_2_1298017059142619144,Did the put a bogus fear in illegal immigrants that they would not take part in the ? The census will not lead to deportations - it's just a Democrat ploy to stir up trouble?,2020-08-24
TWITTER_7_1298015125115252736,"Yea, millions have already committed to not completing the census and there is nothing you can do about it . That is what happens when you place illegal immigrants over citizens.... Power To The People!",2020-08-24
TWITTER_7_1298013127209082880,"Thats right because we fought back. Illegal immigrants, no voter ID, no police support, Covid19 farce, mask mandate, cities shut down, US Constitution under attack, stick your Census count.",2020-08-24
TWITTER_2_1298007932785721344,"Democrats dont care if middle class taxpayers leave, they just get illegals to sign census forms and they fill their districts to get all the Federal aid they need. Why do you think welfare for illegals was started. The country is corrupted by Pelosi and her nephew the governor.",2020-08-24
TWITTER_7_1297987523743031296,"She complains about trying to interfere in our elections while Democrats encourage non-citizen Illegal Aliens to fill out the census, which grants more and more Electoral Votes to Blue States and rigs the election.Illegals are rigging our elections, Nancy!!",2020-08-24
TWITTER_7_1298331729413906438,If illegals don't count in the census per Trumps E.O.,2020-08-25
TWITTER_7_1298330235025465344,"You are required by law to respond to the Census questionnaire. Just saying. I'm not sure how I see this as pandering to illegals as citizen populations shift around the country quite a bit in a year span, so the shifting of funding and representation is a necessity",2020-08-25
TWITTER_7_1298329129004273664,Taking part in the census does not grant illegal immigrants voting rights. Get educated.,2020-08-25
TWITTER_7_1298327433628676097,Pandering to illegals I see. I wont fill out a census because my state doesnt deserve more funding or representation.,2020-08-25
TWITTER_8_1298327188547284993,"Duncan, McConnell, Rove - wrecking USPS/Census to help blunt the damage fr a Biden blowout.These are moves of party institutionalists in a party which has pulled off FL , illegal redistricting/voter suppression, Merrick Garland, TrumpRussia, Ukraine '19, soiling the WH.",2020-08-25
TWITTER_7_1298326658567430144,The information is % secure and its illegal for any other part of government to access personal data. Im a gay black immigrant and I dont trust anything for shit. But the census really is that important and does a lot of good when we participate in it,2020-08-25
TWITTER_7_1298300686229274629,"We should not be encouraging those who are in the US illegally to complete the census. By doing so, you are not only encouraging illegal activity, but skewing the numbers of those who are here legally. Time to stop this!!!",2020-08-25
TWITTER_7_1298294949625171970,Still trying to get illegal aliens to fill out the census? Stop! It's illegal!,2020-08-25
TWITTER_8_1298282483717410821,"All Census Bureau employees are bound to Title of the United States Code. Title makes it illegal for private information collected through the to be disclosed to anyone, including other agencies or courts. Respond with confidence today at my2020census.gov",2020-08-25
TWITTER_2_1298273868470079491,Wasnt there a channel talking about rigging the census to help illegal immigrants,2020-08-25
TWITTER_7_1298257823873159178,"Lmao what about the racist voting policies republicans have done, the once illegal and removed census move the republicans did, having a black friend doesnt make you less racist lol you tried though",2020-08-25
TWITTER_7_1298250984939040768,"Want to explain to us why, at the very beginning of the Census, that Hispanic is singled out specifically?Trying to gain support for illegals are ya?",2020-08-25
TWITTER_2_1298189329500495872,They did the same thing in only it was ! Are we sure this is true? Is there verification of this because we need to sue and stop CA DMV from registering voters! I know for a fact they are telling illegals to register for the Census! We have to stop Newsom/Pelosi/Harris,2020-08-25
TWITTER_7_1298177833144127488,Last census it was million. So the democrats already are jacking the numbers and added illegal ballots,2020-08-25
TWITTER_4_1298167494893502464,. . . . . . . . . . . . is like . wants ILLEGALLY VOTING in our election & COUNTED for seats and!,2020-08-25
TWITTER_4_1298132663228747781,how much money and how many representatives will blue states gain through the current census by counting all the illegal immigrants they've brought in. Sure could use the /5 clause now,2020-08-25
TWITTER_2_1298124722991857664,"Honestly whether youre a never Trump Republican should have been on the census even though partisan questions are probably illegal, just so we can get numerical data showing that you shouldnt shift a partys platform right just to try and get this microdemographics vote.",2020-08-25
TWITTER_7_1298430100258672641,Goal is to let this turn to those trying to vote. Hitler strategy for brownshirts. They were allowed to count illegals in census.They were allowed to give illegals driverslicenses. They were allowed to mass mail ballots to non registered voters,2020-08-25
TWITTER_7_1298424016059891714,its a US census. illegals should not be here. they are illegal. you / dems are only in favor of it to gain extra house seats. more corruption. key word. illegals. hopefully ICE rounds up every last one of them if they are illegal.,2020-08-25
TWITTER_7_1298409332141416449,How would YOU know?Are You an ILLEGAL census taker hired by Drumpf?,2020-08-25
TWITTER_4_1298407132505821186,WE CAN'T LOSE THIS WAR +Pelosi has been working /7 to rig .SUBPOENA PELOSI: Why did she sue to remove the CITIZENSHIP QUESTION FROM ?We can't tell an Illegal Voter from a US Citizen.,2020-08-25
TWITTER_7_1298401627288875009,"For some reason Census thought there were *4* apartments here. This is a single family home (which was at some point illegally converted to a duplex and then converted back, but still).",2020-08-25
TWITTER_7_1298389998882914306,"LoL your retarded ass is calling me a meth head for you being that far off? BTW, million is all residents, % are not citizens. Illegal immigrants are counted in the census. Also, you are clearly a virgin. You need to relax",2020-08-25
TWITTER_2_1298389019672350725,"U.S. Census is too easy to manipulate. Democrat run cities will get way more tax payer money than they should. Illegals are included in the count, as well.",2020-08-25
TWITTER_8_1298388250504159239,I am also required to ask the respondent what race they are. This person (obviously white) facetiously told me to record him as Black/African American. I did record him as black/african american. Keep in mind it is illegal to give false information to the census bureau.,2020-08-25
TWITTER_8_1298372997808447488,SUBPOENA PELOSIFind out why she sued to remove the CITIZENSHIP QUESTION from the Census?Why was CA DMV automatically registering illegal immigrants to vote since ?Why did Judge Napolitano say Illegals can vote with a valid Dr Lic.Pelosi passed a bill giving Dr Lic.,2020-08-25
TWITTER_7_1298366503667077121,"Why not?The Census is for ""LEGAL"" residents.""ILLEGALS"" cheat those honest immigrants that follow the process.",2020-08-25
TWITTER_2_1298355267772600320,feels super illegal for the guy from the census to knock on my door and ask me questions about my neighbors?,2020-08-25
TWITTER_2_1298348022762369025,"We need proportional representation/should eliminate gerrymandering. An independent commission should be appointed whos sole job is to review census results and properly draw the district borders every -10 years. After that is done, the practice should become illegal.",2020-08-25
TWITTER_7_1298341870024630272,Millions of Real Americans have already pledged to not take part in the census. That is what happens when illegal immigrants are place above citizens. Good by Democrat electorates.,2020-08-25
TWITTER_7_1298338268409466883,I have no argument with you regarding the fact that illegal immigrants should be deported. It's the law. My concern is that weaponizing the census to do it is detrimental to the intended purpose of the census and the citizens of this country.,2020-08-25
TWITTER_7_1298337213583892480,No. The census is for American citizens. Quit being a ass.......I would support ICE raids on illegals that complete a census,2020-08-25
TWITTER_7_1298337196945154050,"The problems of illegals in the country outweigh any negative impact of the census. You are free to your opinion, heck I think you are a moron but it does t ch anything. The illegals must go...there is no room for them.",2020-08-25
TWITTER_7_1298687524643262465,Do you think illegal aliens should be counted in our American census?,2020-08-26
TWITTER_8_1298683857634377728,"Or. Cut legal immigration in half, deport all illegals , and put the citizen question back into the census. Would fix a hell of a lot of problems.",2020-08-26
TWITTER_2_1298683465408405518,"According to the report numbers from the Census Blacks are less than % of our population.If you include Illegal Aliens, Blacks are less than %.We all know CBS wouldn't lie .. right ?It's estimated, if not for blacks, we could close outof of our prisons.",2020-08-26
TWITTER_7_1298681016119365634,CENSUS. LIBERALS DONT WANT TO KNOW WHO THE CITZENS ARE. DONT WANT TRUTH. JUST MORE $ TO WASTE ON ILLEGAL...FUCK THEM. ITS FOR AMERICAN CITZENS FOR FUNDING NOT LIBERAL BULLSHIT GAMES.,2020-08-26
TWITTER_8_1298678280996913152,Political chicanery has no place in thecensus. That's why we're in court NOW to stop the Trump Administration's illegal and unconstitutional Rush Plan to cut the Census short.,2020-08-26
TWITTER_7_1298671990555828224,Illegal aliens won't even fill out a census. You think they want to be traced? Illegals have babies left and right and all of a sudden they can't get a covid test?? BS.,2020-08-26
TWITTER_8_1298656173051256834,Notice how Dems are pushing for the census to be filled out? is telling illegals to fill it out. They are scared and need the numbers counted to back up the numbers of illegal votes.,2020-08-26
TWITTER_4_1298633576808722432,Thanks to for helping the fight against illegal gerrymandering. Watch to see how the GOP weaponizes the Census. .,2020-08-26
TWITTER_7_1298596122227859456,You only need to clarify because the illegal immigrants dont know. The census is for legal citizens so they are properly represented.,2020-08-26
TWITTER_2_1298576126365794305,"The whole point of the article is that if illegal immigrants dont answer the census, leftists lose seats in the house.What slobbering squat.",2020-08-26
TWITTER_7_1298509686853967874,Anyone that supports illegal immigrants that cant vote being counted in census and influencing representation for those in their distract that can vote does *not* believe in every vote being equal.,2020-08-26
TWITTER_7_1298831850694160384,"Lets make sure we don't count illegal aliens, which really skew valid census figuresTRY HARDER BWAHAHAHA",2020-08-26
TWITTER_2_1298829592346734593,"$2,000 per person federal funds allocated for programs as per Census- EXCLUDING ILLEGAL ALIENS as per Population Counts Used to Determine Congressional Representation and Certain Federal Funding Levels for",2020-08-26
TWITTER_7_1298787350609240064,I don't see the different between getting replaced illegally or legally which all the modern data (not the census) adhere to.,2020-08-26
TWITTER_8_1298781230478090240,A lady from the Census called. I told her I already did it. That I am in this country illegally. She said fine. Then I told her I was voting Trump . She was silent.,2020-08-26
TWITTER_8_1298778785483907072,"""Well, we weren't able to Eliminate ""illegals"" from the census since that Stupid Constitution makes us count Everyone..So, let's just 'officially' make ""Hispanics & Latinex"" people be a whole separate category and not Actually count them RaciallyWhich, sneakily, cuts Funding!",2020-08-26
TWITTER_2_1298761508814544905,"That's where the census is WRONG, and that shows how DEMOCRATS ARE CORRUPT! They want everyone counted, illegal immigrants, dead people, prisoners, felons, child abusers, drug addicts, drug dealers, AOC is begging, NY is broke, they need my and your tax dollars, JUST SAY NO!!!!",2020-08-26
TWITTER_7_1298761494348410880,"Is that ""code"" for *everyone* (here legally or not) needs to complete Census AND register to vote? I think it's safe to say that most of the % of people in Riverside County not doing the Census are here illegally or have a household member not here legally. How many will vote?",2020-08-26
TWITTER_7_1298749078717620224,False. You lie about EVERYTHING. They are the ones that ROB representation by illegally counting illegals in their census to steal MONEY and SEATS in Congress. !,2020-08-26
TWITTER_7_1298730384583262212,"*EVERYONE* counts in the Census, no matter who you are, how old you are, where youre from, or your immigration status.Make sure youre counted by filling out your Census - PHIL NEEDS LOTS OF $$$ TO GIVE FREEBIES TO ILLEGALS AND FREELOADERS!",2020-08-26
TWITTER_8_1298709168698712066,"Like the Slave States before them, CA's Sanctuary Democrats plan to import their way to more seats in Congress & more fed'l $ by gaming the apportionment system.CA Democrats decreed a Sanctuary State & gave taxpayer-funded healthcare to illegal immigrants ahead of .",2020-08-26
TWITTER_7_1298708379641102336,Millions of Californians have pledged to not take the census. That is what happens when you place illegal immigrants over citizens. Bubbye Democrat Electorate. Power To The People.,2020-08-26
TWITTER_2_1298698894142869505,"that's why they want to cheat on the census, count everyone including illegals",2020-08-26
TWITTER_7_1299068949905068032,Are you bummed that all the illegal aliens aren't filling out your census?,2020-08-27
TWITTER_2_1299066966125293570,"Someone from the Census bureau just knocked on my door and wanted me to fill out a form for our neighbor, because they never returned theirs. I think that's illegal.... So I told her to fuck herself as nicely as I could.",2020-08-27
TWITTER_7_1299060848900673536,is how they do it!Your ballot tossed+switched with DNC ballot. have BRENDA SNIPES in every counting room.No way to tell if a voter is a US Citizen or Illegal~This is why Pelosi removed Citizenship fm Census!,2020-08-27
TWITTER_2_1299057751683932161,Isnt this illegal voter suppression? The right to vote isnt dependent on taking the census. How many states/counties are doing this???,2020-08-27
TWITTER_8_1299054213905944576,The only way that a local election board would know if someone didnt participate in the Census would be if the Federal Government told them. Wouldnt that be illegal?,2020-08-27
TWITTER_2_1299051606395228166,"Every AMERICAN counts. By aiding illegal aliens to participate in the AMERICAN census, you are committing fraud and sedition, a federally prosecutable crime, punishable by life in prison up to death penalty.But good luck with that!",2020-08-27
TWITTER_7_1299047970093109248,"You are an idiot....Too bad you dont know the law that mandates the census count how many people are in the U.S., regardless of citizenship status. BTW: Just because someone speaks Haitian Creole and Spanish doesnt make anyone illegal. You need an American History course",2020-08-27
TWITTER_7_1299036850644905984,Voting tied to the census? They make you inactive??? That is absolutely ridiculous and has got to be illegal.,2020-08-27
TWITTER_7_1299035214925234176,"I don't doubt your veracity but while it is illegal not to fill out the census and there is a possible $5,000 fine there is no provision for denying your right to vote.",2020-08-27
TWITTER_7_1299033630803742722,Not to mention illegality of tying Census to Voter Registration! This is seriously ominous.,2020-08-27
TWITTER_7_1299033258727018497,"And the rest, I'm sure in next years census all the illegals will stand up and be counted There. eeds to be another way of accountability, the ID card system with biometrics would be a good start.",2020-08-27
TWITTER_7_1299023554202148865,Its illegal to share personal census data. State registrars would know this. Even the FBI has no access to it. This makes no sense.,2020-08-27
TWITTER_8_1299023480113922048,VOTER HEADS UP: Poll worker scam in NY re census/voting eligibility presages illegal suppression. Know your rights,2020-08-27
TWITTER_7_1299021266888937472,"If true.. Participating in the census has ZERO to do with being able to vote. One is Federal, the other is local!Report this to your election officials, and your SecStat.. it's complete BS excuse to hinder voting, and ILLEGAL!KNOW YOUR RIGHTS!",2020-08-27
TWITTER_8_1299019914267594752,"This is a horrifying new approach to voter suppression, especially since it suggests voter rolls are being illegally linked to census data - and that inaccurately - in order to reject ballots. Retweet and CHECK YOUR VOTER REGISTRATION STATUS now and often.",2020-08-27
TWITTER_7_1299019820755832837,"illegal immigration directly hurts people especially citizens near the border because census data won't account for the illegals around these areas in which roads will be overpopulated, hospitals, stores, housing, etc. Minimum wage jobs will be stolen from kids It's common sense.",2020-08-27
TWITTER_4_1299015466850103298,a MUST for action immediately. More census and voter interference by . Donnie will do everything & anything to illegally steal the election & put himself in the indefinitely as a dictator.,2020-08-27
TWITTER_7_1299013222981304320,Why on earth is the census a requirement to vote.....seems illegal,2020-08-27
TWITTER_7_1299008389465247749,"The census was mailed out to every flipping American and illegal alien in this country, whats your beef Val?",2020-08-27
TWITTER_7_1299007742930231303,Illegals have ruined the Census not ICE,2020-08-27
TWITTER_7_1299005558423420939,"Too bad you dont know the law that mandates the census count how many people are in the U.S., regardless of citizenship status. BTW: Just because someone speaks Haitian Creole and Spanish doesnt make anyone illegal. Seems you need an American History course",2020-08-27
TWITTER_8_1299002773653139457,How many legal migrants are going to enter details into the census?let alone illegals,2020-08-27
TWITTER_7_1299001630852100096,A Fair Census wouldnt count those here illegally. They dont warrant representation and services.We need government representatives that are not so comfortable ignoring our own laws.,2020-08-27
TWITTER_7_1298974254042624000,Illegals shouldnt be counted in the census. If you cared about foreign influence having illegal people determine the makeup of our electoral college and House of Representatives should enrage you. But oddly it doesnt.,2020-08-27
TWITTER_7_1298970251351199744,And why unregulated mail-in voting and drivers licenses for illegals is so necessary to them. Plus being counted in the census without indicating citizenship status. Did I forget anything?,2020-08-27
TWITTER_8_1298960724908072960,"how do you know Muslims are % ,when national census is being opposed by the same minority ? Why r legal citizens of our country saying kagaz nahi dikhayenge? What are they scared of? Are they more than % or r they illegally living in the country?",2020-08-27
TWITTER_2_1298900703197437952,Agree .. but these are official figures.. and from when?..just asking. Is a census due next year?.. will all the illegals fill one in. Suspect %s actually a lot higher in reality?,2020-08-27
TWITTER_7_1298838899540844544,Her Univ. Houses illegal. Town click on the jobs. Churns out social warriors.,2020-08-27
TWITTER_7_1299186965359755265,Illegal immigrants are included in the census.,2020-08-27
TWITTER_7_1299178253240815616,"told him to beat it! Seriously, isn't it illegal for me to give census information about my neighbors? But that was exactly what he was asking me to do!",2020-08-27
TWITTER_7_1299135162106736641,How in the actual hell would the authorities in charge of voting have any idea whether an individual had or had not filled out the census? I'm calling illegal election interference on the part of the .,2020-08-27
TWITTER_7_1299133551091150848,Then why do you push them to fill out census and use them for illegal votes??? Demokkkrats tell you exactly what they are doing ... PROJECTION,2020-08-27
TWITTER_7_1299130116736311296,"Is it true Census takers are undercover ICE agents? What person in the US illegally, would want to give their address, so they could be found and deported? Asking for a friend...",2020-08-27
TWITTER_7_1299120266254209029,"Wait, participating in the census is NOT a voting requirement!!! The Trump administration even cut the census short! You need to report that. If they do that to 's of thousands of people, we are fucked. That is ILLEGAL.",2020-08-27
TWITTER_7_1299118113687056385,Virginia is lost....another California or NY.all immigrants voting Dem.especially northern Virginia....the illegals are given valid drivers license and votingOh but lets count illegals on the census for redistrictingWe need the citizenship question on censusVerify citizens,2020-08-27
TWITTER_7_1299116736999051266,Didnt register herself as a White voter?? People lie all the time on census and try to identify as something else. Theres no narrative only factsAn underage kid illegally having a firearm as his mother drove her son to Kenosha. HE BROKE THE LAW,2020-08-27
TWITTER_7_1299111630849167365,Yup and counting illegal immigrants hurt our economy because we also have to pay taxes to compensate for illegals not paying taxes. So we must include in the census if citizens or non citizens.. in a perfect world of integrity it would balance out. U.S.A.,2020-08-27
TWITTER_4_1299108923769667585,"IF we can't vote in person:Why do I have takers coming to my house?If the D-RATS can pad the population count by counting Illegal Aliens, then I choose to not let me or family be counted.*I told them to go count Illegals down by the creek",2020-08-27
TWITTER_2_1299104683118780421,Check out the comments on this thread. There are some illegal shenanigans going on with the election and the census. Make sure you verify that you are an active voter in your county. Bring a utility bill with you to the polling site as backup. Keep checking! Stay vigilant.,2020-08-27
TWITTER_7_1299102987214901248,"no, thats not what it says. ""Of non-citizens in Census Bureau data, roughly half are in the country illegally. Non-citizens also include long-term temporary visitors (e.g. guestworkers and foreign students) and permanent residents who have not naturalized (green card holders).""",2020-08-27
TWITTER_4_1299087000125861888,Illegal Airbnbs and vacant money laundered units don't report . RT : Update: LA's census self-response rate is at %LA County: %California: %US: %,2020-08-27
TWITTER_7_1299084856450842630,That sounds highly illegal. The census?,2020-08-27
TWITTER_7_1299084024556773378,"Lets hope we get this election right. We will fail at the current rate. Our elections need security, that starts with ID's & current voting rolls. Not dead people, not illegals, not people voting x. We get census packets in the mail, how many ballots we going to get?",2020-08-27
TWITTER_7_1299081354395615232,Oh no. Who is disappearing the census tallies? I suspect the Republicans because Trump has come out against them because they count illegals. It is also a way for less federal dollars to go to blue states.,2020-08-27
TWITTER_2_1299074389451911174,"A coalition led by the National Urban League has asked a Federal judge to extend the deadline, stating that it is illegal and unconstitutional for the Trump administration to compress the time the Census Bureau has to complete the count.",2020-08-27
TWITTER_2_1299418564529618950,Is it illegal to not do a census?,2020-08-28
TWITTER_8_1299414486340821004,TRUMP SABOTAGES CENSUSPoliticizing fudged numbers to kneecap the opposition is plainly illegal.,2020-08-28
TWITTER_7_1299409250859524097,We are each other's business. Check in with your friends and family to make sure they are not illegals and counted in the . It's a trap. my2020census.gov,2020-08-28
TWITTER_7_1299400283517222913,The census should be for AMERICANS ONLY!Illegals should be immediately deported by I.C.E.,2020-08-28
TWITTER_7_1299376108924674049,so she s telling g you if your a non citizen or illegally in American to ho ahead and take the census,2020-08-28
TWITTER_7_1299375664177455104,"An ignorant statement from an incompetent Govenor.No one should believe you. Federal laws aren't enforced.If Federal laws were enforced, illegal immigrants would have been returned to their country of origin and required to enter legally. .",2020-08-28
TWITTER_7_1299371088300761088,"Blacks arent welcome here or in china. They were brought to the USA illegally as slaves and now they running amuck. Your shitty census left out indian/thai, malaysian/thai, burmese and laotian. Census, lol",2020-08-28
TWITTER_2_1299369623327043585,The can stop sending people to my house. I'm not answering a single question. There are enough illegals being counted that will make up for the number I'm not giving you.,2020-08-28
TWITTER_7_1299369559523090432,"Finally figured out you aren't getting Federal Bailout for your inept leadership? Gotta get the money somehow, so encourage Illegal Immigrants to fill out the Census. You are so Transparent in your greed and incompetence. We see you. It's a money grab. You're going to lose.",2020-08-28
TWITTER_7_1299341352971370498,"Whats relevant is the amount of legal votes, not the illegal ones. Why push so hard against census citizen questions if not to muddy the waters? The dem strongholds are screwed once Reapprortionment Act is actually, properly enforced.",2020-08-28
TWITTER_7_1299335401174446080,I will fill one out when we fix the issue of illegal immigrants on the census.,2020-08-28
TWITTER_7_1299263978565242880,Illegals immigration? We have that same issue here in the United States. Did you see that census application I shared? Of course you did because you shared it too. Noticed that Arab ethnicity is not on there either just like Slavic. So what do you think they will mark on?,2020-08-28
TWITTER_7_1299223280927162368,What state are you in? One does NOT have to register in the census in order to vote! That sounds like an illegal manipulation of a state's administrative processes. Elections are governed by the states. The Census is Federal. There can be no LEGAL intermingling of 'em.,2020-08-28
TWITTER_7_1299205975463862274,there are complaints of the census being used to stop voting/this is illegal/hope the aclu is checking this out & taking action,2020-08-28
TWITTER_7_1299205211005710337,"How is that even legal? The census is federal, voting is a state matter. Tying your taking the census to being able to vote sounds illegal.",2020-08-28
TWITTER_2_1299541510447198209,"OOA :00AM of Aug , , PSSg Crispiano Aquino distributed IEC material re-COVID-19, PNP Recruitment and Anti-Illegal drugs,Anti-Murder, Theft/Robbery and Census of Population and Housing Sama na, Census na!during Checkpoint Operation at Brgy. Dist of this municipality",2020-08-28
TWITTER_2_1299536093461671936,"OOA :30AM of Aug , , PCpl John Richard Emmanuel distributed IEC material re-COVID-19, PNP Recruitment and Anti-Illegal drugs,Anti-Murder, Theft/Robbery and Census of Population and Housing Sama na, Census na! during Oplan Sita at Brgy. Ermita of this municipality.",2020-08-28
TWITTER_2_1299532724663808001,"OOA :30AM of Aug , , PSSg Ryan Ramos distributed IEC material re-COVID-19, PNP Recruitment and Anti-Illegal drugs,Anti-Murder, Theft/Robbery and Census of Population and Housing Sama na, Census na! during Oplan Sita at Brgy. Sampaga of this municipality.",2020-08-28
TWITTER_7_1299524982729396224,Sorry.. Millions of Californians have decided to say no to the census and there is nothing you can do about it. That is what happens when you place illegal immigrants over citizens. Bubbye democrat electorate.. Power To The People!,2020-08-28
TWITTER_2_1299515864736174081,Fwi it's not illegal for ICE to impersonate census takers and the city cannot prevent them from doing so. Pls spread the word and be wary of anyone knocking on ur door and DON'T give out ur neighbors information.,2020-08-28
TWITTER_2_1299510040001499136,Damn census takers wont leave me alone. I keep telling them to piss off and they keep coming back. Since they omitted the citizenship status their are enough illegals here in my district in San Antonio to make up for my lack of participation.,2020-08-28
TWITTER_7_1299508760457687040,Apparently its illegal if you dont do the census,2020-08-28
TWITTER_8_1299487250183598080,"No, they won't.He has the Census, and he has the crosschecked database. And he has made it known they have it.There will be less fraud this year than ever.And did you hear him say he has deported illegals last night?There's a reason he prominently included that.",2020-08-28
TWITTER_4_1299481905197350917,"Despite mounting political opposition in Utah and elsewhere, President Donald Trumps executive order of July excluding illegal aliens from data used for congressional apportionment may instead be by purely practical issues via",2020-08-28
TWITTER_7_1299468749733470208,But you will just spend it on programs for illegal immigrants so I will continue to duck the census volunteer thats been to my house six times now,2020-08-28
TWITTER_4_1299453600029184000,"You see this shit th time. I don't care what you people think or say the law is. I'm not going to do the census unless you make everybody in this bitch do the census. Including undocumented illegal immigrants, when you find them and they fill it out then I will!",2020-08-28
TWITTER_7_1299442864892579840,"How many people per representative? More people more representation, and more power to move your policies/and tax purposes of course. This is the biggest reason democrats want illegal aliens counted in the census is it not?",2020-08-28
TWITTER_7_1299424379697352705,"Because New York & Los Angeles do not call the shots for the rest of America Don't worry, the CENSUS will remedy the Democrat scam.How many illegals votes in CA again?Cheat to win, Democrats only",2020-08-28
TWITTER_7_1299422505942351872,"No everyone has refused deliberately to fill out the census. We do not want narcissist racist poverty pimp little eric to get funds to squander on illegals do nothing poverty pimp programs with sweet contracts for his relatives & buddies, money.never going where it should.",2020-08-28
TWITTER_7_1299910657614118913,If you are trying to say California has no illegal immigrants while it open advertises as a sanctuary state and refuses to cooperate with ICE and wants them counted in the Census ... ... ... that's gaslighting.DHS says mln in CA alone. Statistia says mln.,2020-08-29
TWITTER_2_1299909789930094592,The Impossible Feat of Determining Who is an Illegal Alien Under Trumps Unconstitutional Census Executive Order,2020-08-29
TWITTER_2_1299885165720764417,"Hansi Lo Wang has done a great job at covering the Census, which has suffered from COVID19, Trumps blatant illegal manipulation, and suspected (but as of yet unproven) behind-the-scenes political manipulation. Basically, the deadline needs extension.",2020-08-29
TWITTER_2_1299870071993499648,Why are workers reaching out to illegal aliens to complete census info? Blaine County's census response rate so far,2020-08-29
TWITTER_2_1299862717566607360,"They have been setting this up for years. Dont trust CA elections. CA always goes Dem. All electoral votes go Dem. all the cheating in the world cannot increase the electoral quantity. However, including illegals in census could increase electoral votes.",2020-08-29
TWITTER_7_1299847045801361408,"Hopefully the census is considered before election, so California can lose the dozen or so representatives for the illegal aliens living in this state. Then we will finally be Red!",2020-08-29
TWITTER_2_1299845984969781248,Does anyone know if its illegal for a census taker to collect information when parent is not home?,2020-08-29
TWITTER_7_1299836077855760384,Democrats:Let's count illegal aliens in the census so Dems get more reps in Congress!Let's import million new Dem voters because Americans won't vote for us!Also Democrats:Russia's interfering in our elections!,2020-08-29
TWITTER_7_1299827384401698818,"It should be illegal on all forms, including the census, to ask ones race. That in itself is racism",2020-08-29
TWITTER_7_1299817573161164801,"More Democrat crap propaganda from KTVB! I personally dont want illegals included in determining of representatives, allocations of federal moneys, and I support a citizenship question! Otherwise this is just another attempt to stack the deck for Dems!",2020-08-29
TWITTER_7_1299807436988207112,"That's illegal. Period. The census it's own thing and not tied to anything else. The most important part of the census is not name, sex or race. It's the count and where you live, and if you have children. Those counts are what allocates funding and schools, and representatives",2020-08-29
TWITTER_7_1299806708752150529,Um that's illegal. The census can not share your info even with other agencies. Census workers are forbidden for life or technically years.,2020-08-29
TWITTER_7_1299793031646916608,"I saw the other day that at least one locality (in MA, I think) refused to let someone vote because they hadn't participated in the census, which seems illegal to me). Check you local regulations!!",2020-08-29
TWITTER_2_1299784212636147715,"Mooie draad (of rant), over hoe Trump illegalen legalistisch weert uit de census (belangrijk voor het aantal zetels) en de voting ballot.",2020-08-29
TWITTER_8_1299757674519842816,"They aren't honest people who are wanting an honest election. I question whether they have won an honest election in years. They gerrymander districts, fill them with both illegal & legal immigrants and gain power. They also count illegals in the census for more representation.",2020-08-29
TWITTER_2_1299757517011136512,Law and Order Trump memo would exclude illegal immigrants from Census count,2020-08-29
