UniversalMessageId,Message,Day
TWITTER_7_1293135896628404229,"Disagree with you there. Currency crisis baked in cake just a matter of how quickly. Biden elected; faster, Trump re-elected; slower. Thanks for all your info!",2020-08-11
TWITTER_7_1293129306235953152,"Twitter censored this video of Biden saying the census was two years ago. , , , , .",2020-08-11
TWITTER_7_1293116198994038784,"[Yawn] Great. Now do Joe Bidens multiple gaffs. I especially like the one where he confuses the H1N1 for the N1H1 even tho that pandemic happened while he was VP! Or, even the one where he time travels two decades from now talking about the census. Ill take Trump any day.",2020-08-11
TWITTER_7_1293115526009454594,"[Yawn] Great. Now do Joe Bidens multiple gaffs. I especially like the one where he confuses the H1N1 for the N1H1 even tho that pandemic happened while he was VP! Or, even the one where he time travels thinking weve already taken the census two years from now.",2020-08-11
TWITTER_7_1293105223536435200,"Omg I guess its time for Adam Schiff to start another house investigation, even tho Biden says the census was censuses ago? much",2020-08-11
TWITTER_7_1293091683249336320,"If Biden is elected, is it possible that he, or Congress, could use emergency powers due to the pandemic to extend the census for an additional month or two to ensure a more accuate count?",2020-08-11
TWITTER_7_1293393391108186113,"Remember the great pandemic of '16All men are created.... uh well uh you know the thingthe census that was completed years agoVote for the other BidenYeah, Slow Joe is brain dead Joe",2020-08-11
TWITTER_4_1293393176066129920,take the us census with out me only the middle class and up really count and people like George Floyd are just used for political agenda. Biden played like he cares and how many white people in protests are only doing it because its the in thing to do ????think BO,2020-08-11
TWITTER_7_1293370553487810562,First- fill out the census- double check you voter registration. The vote like Yor life depends on it/vote like our democracy depends on itbecause the do. Lt. Col Vindman - I Hope you get the vindication/position your courage patriotism merit under a Biden administration,2020-08-11
TWITTER_2_1293331545562836992,"someone came to our door to make sure we completed the census. while we're talking about biden's vp pick, remember to complete the census while you register to vote. both are vital.",2020-08-11
TWITTER_2_1293314396517732352,"Agree. I live in a red state, and I believe democrats could win in red states if they would even TRY. GA and TX are potentials this year! Abrams also has Fair Count for the census, also super important. Biden relied on southern states to win the primary but then drops them",2020-08-11
TWITTER_7_1293307327278460929,"No worries. Biden and Congress will just order a new, unsullied",2020-08-11
TWITTER_7_1293303044243767296,President Biden will sign an EO to have the Census finish counting all people. This sabotage will not be allowed to stand.,2020-08-11
TWITTER_7_1293301221667692544,Biden Harris,2020-08-11
TWITTER_7_1293300936807337984,"Everyone-Fill out your census, NOWIf you are eligible, register to vote. NOWIf you think you are registered, regardless of your last election participation, VERIFY- NOWSupport Biden/Harris- everydayVote early",2020-08-11
TWITTER_8_1293300886027083777,"Now that named his VP, time for Biden and all the democrats candidates supporters to United and get the census done so we can personally inform voters of the power of voting.",2020-08-11
TWITTER_7_1293295523433152513,"Joe Biden: Im going to beat Joe Biden Weve got to get out kids to market swiftly Hispanics were a relatively small group on the Census, which was two Censuses ago now yup...Joe knows exactly what hes talking about!",2020-08-11
TWITTER_8_1293292647658921985,BidenHarris Register & Vote,2020-08-11
TWITTER_8_1293285026503831552,Connecticuts primary is TODAY at polling stations! Our has worked wonders to allow for absentee ballots! Voting Biden will help him. Do NOT forget many state house + senate seats are being primaried + its census and reapportionment time!,2020-08-11
TWITTER_2_1293283530663837696,I'm super excited for that Biden-Kamala ticket!! Don't forget to fill out the census!! It super duper important!,2020-08-11
TWITTER_7_1293282607879290881,Oh Biden. You should have taken a census from the people.,2020-08-11
TWITTER_2_1293282308452212741,Kamala Harris is Joe Bidens vp. That only means one thing. David Baddog and Kevin Baddog . Write them in.,2020-08-11
TWITTER_7_1293274015491141633,is deliberately trying to undercount POC because he hates us. I listened to an NPR story & If Biden wins we control the congress they can re-initiate the census count especially if there is suspicion of a miscount. The congress has to approve it.,2020-08-11
TWITTER_2_1293272860732121090,"QUESTION: If Trump sabotages the census, can Biden fix that when he's elected?",2020-08-11
TWITTER_7_1293618375810138112,"Joe Biden is an actual 'dummy' who confuses his wife for his sister, who thinks the census was censuses ago, and who jumbles up the words 'mentally fit' when trying to say hes mentally fit So you don't really have any moral high ground here",2020-08-12
TWITTER_7_1293615440648790017,"If Biden wins and doesnt unilaterally nationalize our healthcare system during the pandemic while adopting the Bernie $2k a month plan, the Dems will be absolutely annihilated in the midterms, especially taking the new gerrymandered census districts into account",2020-08-12
TWITTER_2_1293603202076680201,"August Rka At The Window [224/336]Another full day of census work. At some point during my rounds, I'd seen Kamala Harris had been selected at Joe Biden's running mate. I was thrilled as she was my first",2020-08-12
TWITTER_7_1293589965734137857,A few weeks ago Biden said the census was censuses ago...which would indicate he thinks its .,2020-08-12
TWITTER_7_1293587045865193473,Can you please correct your article on Biden's Ancestry? Biden's ancestors owned slaves. The first was a yr old boy its documented in US census.,2020-08-12
TWITTER_7_1293584475499253760,"If this were Biden vs Romney, Id completely understand the refusal to support the democratic ticket. But while we protest, REAL people are being actively hurt in ways we havent seen, and our ability to ever elect the leaders we want gets suppressed. Just look at trumps census",2020-08-12
TWITTER_7_1293572044961878016,"Biden (or Congress) will need to order the Census to resume next year, or start over. We NEED an accurate count.",2020-08-12
TWITTER_8_1293563667863093253,"The party affiliation of black voters by Congressional districts suggests that Biden's ""You ain't black"" comment is outdated. Big thanks to this sensational tutorial on mixing Census and scraped Wikipedia data in R.",2020-08-12
TWITTER_7_1293553952097816578,"You can have debates, attack the post office, call Biden/Harris every nasty name you can think of, threaten all kinds of destruction, lie lie and lie some more, end the census early, obstruct congress, steal tax payers money, but you CANT lead.",2020-08-12
TWITTER_7_1293538888380829696,When Biden is elected he should extend the census counting based on the pandemic.,2020-08-12
TWITTER_2_1293536324050452480,"The KOSU Daily - Biden picks Kamala Harris as his running mate, Tulsa State Fair cancelled, census workers face impossible mission, and more.",2020-08-12
TWITTER_4_1293505084958154753,"Biden picks Harris, Ilhan Omar survives primary challenge, census deadline worries Brooklyn Orthodox: Your daily update. via",2020-08-12
TWITTER_7_1293417680083419137,"Yes, well, another thing thats giving me ulcers is that the census needs to be redone. I dont know whether Bidens team has had the opportunity to digest that, but theyd better have the stomach for waging that war.",2020-08-12
TWITTER_7_1293668858864312320,"In the Biden agenda and D senate after /20/21, do some validation studies of the census results.",2020-08-12
TWITTER_2_1293654950678016003,JoeBiden.Com don't forget = represntation+municipal federal USDs,2020-08-12
TWITTER_4_1293652552588898304,Im excited about the Biden/Harris ticket. It is time to come together and support this ticket. It is also about state and local elections as well. No one needs to stay home! Please register to vote and VOTE! And dont forget to fill out the census!,2020-08-12
TWITTER_2_1293629741342298114,"election thread: notable points, comments, thoughts, overall censusLet me begin this by saying Biden-Kamala will win the election if there is not a cure for covid by the middle of october.",2020-08-12
TWITTER_7_1293749022121836544,"Um have a look at the census. Joe Bidens grandfather was Joseph H Biden who was a carpenter living in Baltimore, MD and who was actually on the draft registration for the Union Army. No Bidens are known to have owned slaves or fought for the Confederacy. Sorry this is false",2020-08-12
TWITTER_7_1293746133185961984,"Biden will just have to order a new census in . Its the best (and right) thing to do. After every reg Trump has overwritten, ordering a do-over on something as positive as the census is a given!",2020-08-12
TWITTER_8_1293732276698853378,"This election will give us the most accurate census of racists in this country. Even if Biden wins in a historic landslide, there will be millions of racists coming out to vote Trump. Every Trump supporter is a racist. Every damn one.",2020-08-12
TWITTER_7_1293781776071098368,In the middle of a pandemic....bullshit! Biden has the duty to complete the census properly.,2020-08-13
TWITTER_2_1293778184941576197,"The expansion of voting rights needs to be one of the first things that a Biden administration should tackle, especially as we're in a census year and that'll have an effect on how Congressional districts are formed.",2020-08-13
TWITTER_8_1294030969301643264,"Trump: birtherism, mad woman, fuck the post office, wreck the census, send in more troops to American cities and so what about Russian bounties?Reporters: Joe Biden didnt take a question from MEEEEEEEEEEE",2020-08-13
TWITTER_7_1294019717951299584,"You think those people unaccounted for, are illegals. So I suspect you will be relentless in your pursuit of the truth. While, your constituents, , will continue to suffer in poverty and desolation. Which you will use, not solve, to drive us to the polls for Biden/Harris.",2020-08-13
TWITTER_8_1293990404031823872,"""Removing content that contains ""valid info"", the disclosure of which may interfere w/ the ""democrat party"",such as elections &census. example, videos that contain "" compromising"" info about ""Biden/Harris"" shared w/the intent ""redpill america"" in the election. Fixed it",2020-08-13
TWITTER_7_1293990235328720899,"Hey Lamb, So Bidens gaffes arent a sign of medical issues? Oh well then, I really want to vote for him now. I was giving the moron an out. I remember two yrs ago when they were doing the census-Biden",2020-08-13
TWITTER_8_1293990037189619712,cavalry. We have to be it.But lift up Biden/Harris & the Senate/House & statehouse candidates....get ppl registered to vote so that they CAN vote.And we need ppl to fill out the census....,2020-08-13
TWITTER_2_1293984655058915329,Congress and President Biden will have to redo the census. That is all there is to it.,2020-08-13
TWITTER_7_1293979126471241728,"Well, ) The Biden office. ) The YMCA when she and others filed reverse discrimination against their black supervisors. ) The Census (The most recent). I believe there is another, but I can't remember off hand.",2020-08-13
TWITTER_7_1293963462943617027,You have a VP in Kamala who % believes Her running mate Biden raped Tara Reade and sexually assaulted numerous women! A VP Kamala who declares her running mate Biden is a racist segregationist who opposed young Kamala from attending a better school because shes black! Insanity,2020-08-13
TWITTER_7_1293951028870746112,All the rats will trying to get on that Biden boat. Turncoats. Vote Gop Out ! vote.org has plenty of INFO on ABSENTEE ballots. Please go to the web site & get your application to ABSENTEE it. You can verify registration status & FIND DROP OFF BOXES & CENSUS !!,2020-08-13
TWITTER_7_1293950289012236288,I know there are plenty of people donating to Biden and thats great. We also cant overlook local elections especially in a census year when districts are drawn for the next years. Thats what has hurt Dems in the past.,2020-08-13
TWITTER_7_1293943800788910080,Make sure your friends and relatives are registered to joeBiden.com for,2020-08-13
TWITTER_7_1294111732525338624,Literally she did almost every show in the week leading up to the VP announcement and refused to talk about it. She referred all questions about it to the Biden campaign and redirected to say she was proud to work with Joe on voter suppression and census.,2020-08-13
TWITTER_7_1294106066582560770,"Lol used to be written as a race til it was removed from the census. Learn your history. great, guess I'm white, lemme use my white privelage to not prop up and pretend like biden is a hero so that BIPOC can get ALL the help that they need.",2020-08-13
TWITTER_7_1294102148058435590,"Girl, what? She redirected every question about being on the VP shortlist back to talking about fighting voter suppression and the census every time. I could literally post every interview here to prove it. She said I refer all questions about that to the Biden campaign.",2020-08-13
TWITTER_7_1294090280266850310,"And don't forget to add the fact Trump ordered the counting on the Census to stop a month early. If Biden wins, the Census numbers should not be accepted and allowed to be properly completed once Trump and his thugs are gone.",2020-08-13
TWITTER_7_1294056105367273472,"As soon as Voters removed this failed Trumpian Tragedy and Biden assumes the presidency, he will answer questions AND everyone is certain that we will actually know what heck he is talking about. = Power",2020-08-13
TWITTER_7_1294048348136185861,"I know, right? And the census. And I will still get my Costco sales circular too. Amazing how awkward the ballots are when they have a Biden vote",2020-08-13
TWITTER_2_1294033672929189895,Whats the read on why there arent larger calls for a Biden admin to re-do and or supplement the census? Seems...important.,2020-08-13
TWITTER_2_1294266090378452992,: Whoever gets anything good in the mail? Just yesterday I got a census form to fill out and a letter from Joe Biden begging me for money!,2020-08-14
TWITTER_2_1294263779518058507,"Instead of census takers doing census counting, have them tally the trump and biden signs in the front yards of America there's your new way to vote lol.",2020-08-14
TWITTER_7_1294257363780861952,"I would like to know the census before and after the criminal chaos that this mayor not only allowed but, PARTICIPATED in!500,000 left NY...SANDY SAYSSUESUESUEEven BIDEN didn't want this one!!!",2020-08-14
TWITTER_7_1294240219810729984,Tell me one thing that has improved in the last years because of Trump leadership? JoeBiden.com to restore America.,2020-08-14
TWITTER_4_1294172141894512640,Biden-Harris will only win if you VOTE. This and completing the Census are the most important things US Citizens do to keep Democracy going strong,2020-08-14
TWITTER_8_1294408234896424965,We have to save DemocracyRegister vote.orgBe counted census.orgEarly Voting in LA Oct. -28 and Nov. -4 of what you can do by for EVERY office joebiden.com,2020-08-14
TWITTER_7_1294386515800469504,I'm working for the census and trying to find time for texting for Biden/Harris. I'm a senior citizen so my energy is not what it used to be. Thanks for your encouragement.,2020-08-14
TWITTER_7_1294351050959396864,Trump can't even change a census question. Think about that. Biden will have far more intellect and effective people behind him. I would rather deal w more Trump with actively resisting Libs than all of them putting their brains back to sleep for .,2020-08-14
TWITTER_7_1294340221962682368,We are a blessing to those we serve. In we will have to do more than just vote. We have stand up and be counted.Census Biden/ Harris,2020-08-14
TWITTER_2_1294325404145266690,"Meanwhile, juggling all the nightmares that are going now, the census is on track to be cut off before completely counting everyone, affecting districting for the next years. Can Biden call a do-over in '21?",2020-08-14
TWITTER_4_1294320557018828807,"Im tubing on the Platte River on the Leelanau Peninsula and this house, w/ prime real estate + tons of foot traffic, has the most amazing signs: Thanks Big Gretch, Black Lives Matter, Biden, and the Census link. I love you,",2020-08-14
TWITTER_7_1294469401937358848,"/7 That happened to be a census year, too. And the GOP used their win to gerrymander the fuck out of the nation. That's how Trump ended up winning.Two cheers for Biden and Harris: the least inspirational candidates of my lifetime.",2020-08-14
TWITTER_7_1294461906971791360,"/29Lets start with the Liberal goal of electing Biden. To do that he needs to win at least electoral votes.Heres how that works: there are electoral votes distributed among the states + DC, kinda-sorta by population, based on the last decennial census from .",2020-08-14
TWITTER_7_1294431707979022337,"... I have to agree with about how important completing the Census is. I question, however, how important Latinos are to Joe Biden and the Democratic Party, beyond counting them as a voting block.",2020-08-14
TWITTER_7_1294710317881016320,". FACTU.S. Median Household Income improved more rapidly under Obama and Biden.From $55,900 in to $61,779 in .FACTUnder Trump, it didnt show a significant difference between and (U.S. Census Bureau).?",2020-08-15
TWITTER_7_1294703156778106885,"Republicans are fucking up the census. I'm not sure what a Biden administration can legally do to correct the numbers. The Republicans will control a lot of the redistricting, and you can bet that they will gerrymander whenever they can. The House will be a lost cause for YEARS",2020-08-15
TWITTER_2_1294652428688723968,"If you vote for anyone other than Biden/Harris, you are an asshole. vote.org has plenty of INFO on ABSENTEE ballots. Please go to the web site & get your application to ABSENTEE it. You can verify registration status & FIND DROP OFF BOXES too-FILL OUT CENSUS ALSO",2020-08-15
TWITTER_2_1294627317537558529,The census should be redone under a Biden.,2020-08-15
TWITTER_8_1294600801835524098,"America's midwest, the Biden challenge:75% White10% BlackMedian income k42% under k inc % High School % College Degree % are US Veteranssource- US Census",2020-08-15
TWITTER_8_1294842469172097025,"The data in the census is used to draw electoral districts for the next years. Businesses use it to make decisions about where to focus resources. Governments use it to decide where to build roads, schools. This will shape America long after Trump or Biden are out of office",2020-08-15
TWITTER_7_1294842051737956353,"Thats not even a third of our population. How would you know that though? You cut the census early... I cannot wait until January th. Hopefully, I will be watching Biden being sworn in.",2020-08-15
TWITTER_8_1294819563482361858,"Please shove the Durham Report where the sun doesnt shine. Weve been prepared for your voter interference, lying, gaslighting, disinformation, distractions & cheating since Day . AMERICANS WILL VOTE FOR JOE BIDEN/KAMALA HARRIS.",2020-08-15
TWITTER_7_1294814861977739264,Wonder if Biden could open up the census again after he takes office.,2020-08-15
TWITTER_7_1294806813901238273,"Do not trust or distrust a person because of their political beliefs. Character, empathy, behavior, etc., are more important. Im no fan of Joe Biden, but I would not be his fan either if he were Republican. The census helps any government, from either party, to set policies.",2020-08-15
TWITTER_7_1294754027926892546,"Yes, tRumps supporters will stop at nothing to see their dictator in our Government. Luckily we were prepared for their gaslighting, disinformation, cheating, lying & voter suppression. You can shove your Durham report, as wed VOTE FOR BIDEN NOT MATTER WHAT!",2020-08-15
TWITTER_7_1295017098612289536,I will say President Biden can and should issue an executive order to redo the fake Trump census of . .,2020-08-16
TWITTER_2_1294993059055390721,"Off to do Census Bureau work today.I haven't met one Biden supporter since working as an enumerator in Ohio. Have been at it since July , .",2020-08-16
TWITTER_2_1294983643258118146,The Biden -Harris Ticket is an IDIOT meter put out by the census bureau.The total of votes they get will show how many idiots are in the country!,2020-08-16
TWITTER_2_1294980406706659333,vote.org has plenty of INFO on ABSENTEE ballots. Please go to the web site & get your application to ABSENTEE it. You can verify registration status & FIND DROP OFF BOXES too-FILL OUT CENSUS ALSO - He's telling you to vote for Biden...,2020-08-16
TWITTER_7_1295198344239820801,"Raza, ya no sean pendejos. Como creen, que Obama/Biden deport millones de indocumentados? El rcord en todo la historia EE.UU.?",2020-08-16
TWITTER_2_1295190275870961665,Please pay attention to the census issue & the electoral college. If Democrats don't it's going to bite you in the ass come .Joe Biden should be talking about it every day.,2020-08-16
TWITTER_7_1295180503667146752,so? they already rigged the census and Biden won't do anything about the electoral college so,2020-08-16
TWITTER_7_1295113228851322885,"If you are watching coverage that talks about him, switch the channelIf you make videos, make them about the Biden/Harris message. Make positive videos about our great candidates. Talk about the census.Talk about voter registration.",2020-08-16
TWITTER_7_1295112595989438464,"Last Saturday, I did a yard sign census as I started my drive west. Drove from Johnstown to Youngstown via Indiana, Kittanning, New Castle, and Butler. About signs. to for Trump. All of the Biden signs were in Indiana which makes sense as it's a college town (IUP).",2020-08-16
TWITTER_7_1295107623071744000,"If Biden wins, he isn't POTUS until the census is over. Congress would have to pass a bill to fund a do-over.",2020-08-16
TWITTER_8_1295080297743220741,"This week The V Team talks about Decatur Housing Authority racism, retail numbers up, over COVID-19 cases, the Edmund Pettus Bridge, Harris Bidens pick for VP, inmates death confirmed by whistleblower and the Census.",2020-08-16
TWITTER_7_1295080150665539585,Biden praises KKK Leader!,2020-08-16
TWITTER_2_1295418692310687744,"When Biden is president, is there a possibility of re-doing the census and correcting it? just like he has the task of re-doing everything else trump destroyed?",2020-08-17
TWITTER_7_1295407848848007169,"You do have my attention. Completed the census in April. Yes, I am voting for Biden/Harris & talking to others. Thanks for the pic. Damn!",2020-08-17
TWITTER_2_1295403608540950529,"If Biden wins, can he order a redo of the census? There's so much long lasting damage being done by Trump that it'll take decades to fix, and we don't have that kind of time.",2020-08-17
TWITTER_7_1295401618809266176,This is unconscionable. Wondering if Biden wins can he order a new census?,2020-08-17
TWITTER_8_1295381217609736192,These are powerful statements considering Democrats must win this election (its a census year and down-ballot races typically follow the top of the ticket). Biden should just endorse M4a already. Polls are tightening. His opposition to such a popular policy is needlessly risky.,2020-08-17
TWITTER_2_1295375314281996288,Once Biden is in place we need to call on him to redo the census. Its tainted by the orange turd who currently occupies The Peoples House.,2020-08-17
TWITTER_7_1295365995775660033,I think when Biden/Harris win... we will have a lot of clean up to do & the census will get more time.,2020-08-17
TWITTER_7_1295352857911341057,"I don't know. Kinda strawman-y. The courts really do have a partisan divide, and the GOP side is worse - see voting rights, union issues, campaign finance, corporate domination, etc.Biden is bad, but wouldn't directly destroy USPS or the census & would be better on Covid.",2020-08-17
TWITTER_2_1295351944173813760,"Journalist John Ubaldi and Joe Bitz Discuss the U.S. Census, Joe Biden choosing Kamala Harris for Vice President.",2020-08-17
TWITTER_2_1295350544811413510,"Biden Obama Post Office years what happened? You did not have to do a Census, or send out stimulus checks, but you manged to lose BILLIONS with no improvement.",2020-08-17
TWITTER_2_1295328179985489921,Is there any reason that the can't be put on hold and done in when *HOPEFULLY* the Biden administration will have brought Covid rates down to reasonable levels?,2020-08-17
TWITTER_7_1295270800023527426,"I don't know any Rs in TX endorsing Biden but TX has many Dems.We have a real chance at flipping TX in Nov. Flipping the state legislature in a census year means Dems redraw the redistricting maps, end GOP gerrymandering & return fairness to TX voting.TX can become a swing state.",2020-08-17
TWITTER_2_1295243669524504576,"Not even a week since I filled out my community census (the second census I've done this year), Joe Biden shoots me an email with the words, ""Thank you"". I .. don't know what I did but something tells me that I should be thanking you...",2020-08-17
TWITTER_2_1295235674736484353,It's only going to get worse for Democrats if Biden has a shitty term.There will be less of the electorate b/c of the census cheating Trump is currently doing & people who are already on the edge will stop voting.,2020-08-17
TWITTER_2_1295225039810252800,"If Biden goes down in swing states, he's toast.The popular vote isn't going to be enough.You should start paying attention to the fact that Trump is closing the census by /30.It's going to seriously affect the election.The GOP will have a better candidate then.",2020-08-17
TWITTER_7_1295505576487792640,Healthcare under Biden is Medicare for all. Including illegals eliminating private insurance. Ask people in Canada how they like waiting months or longer to see a doctor when they might have cancer No Thanks,2020-08-17
TWITTER_2_1295487773789618176,Have a new census in under Biden,2020-08-17
TWITTER_7_1295487068811022344,"Shes a tramp, he was married you dont sleep with a married man if you have self respect but thats what Dems do. Jill Bidens marriage broke up bc she was screwing Joe behind her hubbys back",2020-08-17
TWITTER_2_1295472324771102720,AgreedThey are forgettingTrump has been working on this for yearsHe has Census dataIRS dataHomeland Security dataVoters listsBiden hired lawyers to contest close racesTrump will have moreHe's got this,2020-08-17
TWITTER_2_1295458852398411780,I just completed our household census interview. I wonder how many Joe Biden votes will result on behalf of me and each of my family members since we live in the CORRUPT SHITHOLE OF ILLINOIS.,2020-08-17
TWITTER_7_1295449690167808000,We will need a redo after Joe Biden is elected President of the United States. The Republican Trump Cult Party is not capable of producing an accurate US Census because they are corrupt and racist and are actively working to destroy the USPS.,2020-08-17
TWITTER_7_1295432850699935744,I don't see a reason we can't finish the Census next year when Biden takes over. I don't remember seeing anything saying we can't. So....,2020-08-17
TWITTER_7_1295791224931201025,We're going to need a do-over for the to obtain the correct information. Something for President Biden to address.,2020-08-18
TWITTER_4_1295748815765434368,"Amid Partisan Concerns, Another Trump Appointee Joins Census Bureau's Top Ranks - after Biden is elected we will have a big job cleaning house getting rid of the boot lickers, incompetents and crooks that are the administration",2020-08-18
TWITTER_7_1295744960508112899,"Very much this. I daresay that the presidency matters very little this cycle, what with the census and the ensuing districting that will happen at the state level. If you're playing anything besides the short game, Biden barely even figures in. It's all about the down ballot.",2020-08-18
TWITTER_7_1295732971102547970,Retweet- DEPORTER IN CHIEF OBAMA & Joe Biden Built The Cages On The US -Mexico Border,2020-08-18
TWITTER_8_1295722271366098946,"VOTE, then do THE WORK: Call, write, petition, speak out, serve jury duty, VOLUNTEER, run for office, and complete the Census form.Biden and Harris have a chance for the REDO...Hold their feet to the",2020-08-18
TWITTER_7_1295714936031711237,Reading Biden's platform. Duh? The Black agenda starts with you. What are you doing? Did you return the Census - or is that too establishment for you?,2020-08-18
TWITTER_4_1295708451742638080,"via To end the GOPs lurch to autocracy Biden must re-do the Census, Investigate White Nationalist and declare terrorists terrorists. The Senate must eliminate the supermajority and investigate all Trump appointments...",2020-08-18
TWITTER_7_1295700296769794049,"Nice trying to discredit me with nonsense labels. Won't work though, some rando on Twitter doesn't define me. You sound like massa Biden ""you ain't black!""",2020-08-18
TWITTER_2_1295599108334419970,"Somehow its un-American for the census to count how many Americans are in America. Russians influencing our elections are bad, but illegals voting in our elections are good. It was cool for Joe Biden to ""blackmail"" the President of Ukraine, but its an impeachable...",2020-08-18
TWITTER_2_1295923373755834368,"The probable next move by the Democratic Party establishment, whether Biden/Harris wins or loses, is to manipulate the Census reapportionment process to nuke all ""progressives"" like , Bowman, and others, out of their party.",2020-08-18
TWITTER_2_1295858445627863041,I just finished talking with a census worker who had voted for trump. He said not this time. Why he did the first time because he believed trump would drain the swamp all the other lies that he said. So he going to vote for Biden. I said good that is best thing to do.,2020-08-18
TWITTER_8_1295854619638353921,Stephanie I saw that too! Team Biden needs to run this news up to election day! This was a Republican controlled committee! It had to be obvious for the committee to come up with the census!,2020-08-18
TWITTER_7_1295853379265028096,"Good move, as a federally registered Native American who has only claimed my ancestry on the census it makes me want to vote for Biden even less, outstanding.",2020-08-18
TWITTER_7_1295852598331936768,"If they dot vote, or don't vote biden they will slide right off the earth.Trump is going to disappear themHint: the census not counting them means they don't exist",2020-08-18
TWITTER_2_1295837648506953728,omg the census bureau man came to my door to do my interview and he was such a cute old man and we got sidetracked talking about how stupid Biden and the DNC are and how we were both Bernie supporters i love him so much i hope he has the best day,2020-08-18
TWITTER_7_1296156147863486464,"If Trump claims the mail cannot be trusted, the census must be re-taken in (under the Biden administration) with only live census takers. It will employ many people.",2020-08-19
TWITTER_2_1296099894722265088,"VP Biden has her, her, them, and now him all he needs now is you!!! more days an we out!! Don't forget about those census forms!!!! !",2020-08-19
TWITTER_7_1296094450020687873,"I hope Biden/Harris will give Cabinet positions to progressives who will forcefully act for real change, but for that to even happen, Dems need a historic turnout to reclaim not only the Oval Office/Senate, but state govt to control the Census redistributing for next years",2020-08-19
TWITTER_7_1296076352848896001,"Polls, it all depends upon the sample. Many POTUS supporters in today's environment are silent, their voices will be heard in November. Nonsense on census, election results, media propaganda. Why are Dems suing states to count ballots after Nov. rd? Biden hired lawyers?",2020-08-19
TWITTER_7_1296291448514646024,"Joe Biden "" their gonna put you back in chains"" comment. Al Gore "" they dont wanna count black people in the census"" comment. And then theres this...",2020-08-19
TWITTER_7_1296281993039290369,"I do census work in the upper peninsula and live in northeast wisco, I have yet to see a single Biden yard sign in the past weeks putting on a shitton of miles",2020-08-19
TWITTER_7_1296275730666524672,COME ON MAN COCAINE JOE BIDEN is a RACIST in his own words.No one is black unless they vote for Biden. This is According to Joe Biden in his own words. ......PS: MANY SAY CENSUS SAYS BIDENs FAMILY OWNED SLAVES ...,2020-08-19
TWITTER_7_1296274985275854848,OH JOE COME ON MAN...... ARE YOU ON COCAINE !!! COME ON MAN OH NO JOE BIDENS OWN FAMILY OWNED SLAVES AND HE NEVER EVEN APOLOGIZED - look at census data !!,2020-08-19
TWITTER_2_1296273813144055813,OH JOE COME ON MAN...... ARE YOU ON COCAINE !!! COME ON MAN OH NO JOE BIDENS OWN FAMILY OWNED SLAVES AND HE NEVER EVEN APOLOGIZED - look at census data !! DemConvention,2020-08-19
TWITTER_7_1296269401981964292,COME MAN !! JOE BIDENS OWN FAMILY OWNED SLAVES AND HE NEVER EVEN APOLOGIZED - look at census data !!,2020-08-19
TWITTER_7_1296263015327830016,Millions lost all during mortgage crisis Biden stood idle,2020-08-19
TWITTER_7_1296239352532668416,"The Silent Majority is filling out their census, holding garage sales and voting Joe Biden is the lesson here.",2020-08-19
TWITTER_8_1296519999318667264,Census worker came to my house last week. She told me she knew we would be nice to her because we have a Biden sign in our yard. I live in the middle of Pennsylvania (i.e. Trump Country).,2020-08-20
TWITTER_2_1296483377848160256,"This is why after being offered a supervisor position with the census this year I decided to turn it down. I am not going to work for a corrupt Government in extreme heat, Covid when I can't trust they will report true results. I'll work in Bidens term",2020-08-20
TWITTER_7_1296460689255665665,they want to close up the census before Biden takes over as well as the new Senate and House.,2020-08-20
TWITTER_7_1296445595683631104,BLM ONLY ALL OTHERS ARE BANNED COME ON MAN COCAINE JOE BIDEN is a RACIST. This is According to Joe Biden in his own words. ......PS: MANY SAY CENSUS SAYS BIDENs FAMILY OWNED SLAVES ...,2020-08-20
TWITTER_7_1296440528817577984,Being Constitutional is not Old School.Want to do something useful?Get out the vote for Biden and focus on census until it's completed ... huge impact for years.,2020-08-20
TWITTER_7_1296371189670129665,Nothing Trump did was wrong in that video either!Biden does shit like this!,2020-08-20
TWITTER_7_1296329068800024576,"Before the COVID-19 crisis, household income rose during the Trump administration.TheCensus Bureaus measure of median household incomereached $63,179 in , an increase of $1,400 from Obama/Biden's time in office",2020-08-20
TWITTER_8_1296302771344482304,"Head COUNT census for dumbasses! I only see the Biden stuff in rich small neighhoods. Just like the Beto signs. Same signs , different shit!",2020-08-20
TWITTER_7_1296658276206116864,"ANOTHER JOB CREATED BY OBAMA/BIDEN? TRUMP YOU PEDOPHILE! REPUBLICANS SAID PUTIN WILL TRY TO HELP YOU CHEAT AGAIN! TRUMP WILL TRY TO SUPPRESS THE VOTE AND DESTROY MAIL IN VOTES, AND HALT THE CENSUS YOU MUST CHEAT TO WIN!",2020-08-20
TWITTER_2_1296651592654041095,"Biden is not my ideal. Truthfully, no politician is my ideal. But more years of Trunp will crash everything around me that hasnt already crashed. Yall. Reiguster to vote. Complete the Census. Do your fucking part.",2020-08-20
TWITTER_8_1296649213833510912,Lets Vote Vote!!! The difference has been made clear! We ready Joe Biden!! Well done tonight Lets go yall And good job tonight too,2020-08-20
TWITTER_2_1296645785229172736,I hope VP Biden closes by reminding everyone to respond to the,2020-08-20
